"","id","progress","leo","duration_in_seconds","finished","recorded_date","age","gend","aian","asian","black","nhpi","white","ethnicity","year_position","year_field","ooas1","ooas2","ooas3","ooas4","ooas5","ooas6","narrcb1","narrcb2","narrcb3","narrcb4","mhl1","mhl2","mhl3","mhl4","burnout1","burnout2","burnout3","burnout4","burnout5","burnout6","burnout7","burnout8","burnout9"
"448",378,100,1,1248,TRUE,"2022-07-12T18:22:24Z",23,"Man","0","0","0","0","White","Non-Hispanic",0,0,4,4,3,4,3,4,4,4,2,3,4,4,4,4,1,1,4,7,1,4,2,2,7
"2093",379,100,1,882,TRUE,"2023-01-03T07:54:12Z",65,"Woman","0","0","0","0","White","Non-Hispanic",1,1,1,2,2,2,2,4,3,3,3,2,3,2,4,4,4,6,1,6,1,2,5,7,6
"179",380,100,1,1391,TRUE,"2021-09-30T20:00:10Z",42,"Man","0","0","0","0","White","Non-Hispanic",5,15,3,3,2,3,3,4,3,3,3,3,3,1,3,4,3,3,3,7,3,2,2,2,2
"2008",381,100,1,1324,TRUE,"2022-12-19T13:36:43Z",25,"Man","0","0","0","0","White","Non-Hispanic",1,1,NA,NA,NA,NA,1,4,NA,NA,2,NA,3,1,5,5,3,3,1,1,1,1,1,2,2
"435",382,100,1,1379,TRUE,"2022-06-23T14:26:14Z",36,"Man","0","0","0","0","White","Non-Hispanic",3,8,3,2,2,2,2,3,2,2,2,2,3,2,3,3,2,2,1,2,1,2,3,2,4
"45",383,100,1,867,TRUE,"2021-03-10T14:22:20Z",41,"Man","0","0","0","0","White","Non-Hispanic",3,21,3,2,2,3,3,3,3,3,3,3,3,2,3,4,4,4,2,1,1,1,5,6,6
"501",384,100,1,1785,TRUE,"2022-08-03T13:45:12Z",31,"Man","0","0","African American / Black","0","0","Non-Hispanic",5,5,2,2,2,2,2,3,3,3,2,2,4,2,4,4,2,2,4,2,1,1,2,2,2
"1006",385,100,0,750,TRUE,"2022-01-20T19:44:15Z",34,"Other (specify):","0","0","0","0","White","Non-Hispanic",0,7,2,1,1,3,2,4,4,3,3,3,3,3,3,3,4,4,4,4,2,2,4,2,3
"1081",386,100,0,989,TRUE,"2022-04-18T14:49:00Z",46,"Man","0","0","0","0","White","Non-Hispanic",6,10,3,1,1,3,2,4,3,3,2,3,2,5,4,4,3,2,2,4,2,2,4,3,2
"1336",387,100,1,1656,TRUE,"2022-05-04T19:41:58Z",23,"Man","0","0","0","0","White","Hispanic",NA,NA,2,2,2,2,2,3,2,2,2,2,4,2,4,4,4,4,1,2,1,1,7,7,7
"123",388,100,1,958,TRUE,"2021-05-25T19:32:09Z",46,"Woman","0","0","0","0","White","Non-Hispanic",21,21,3,3,2,3,3,3,3,3,3,3,3,3,4,3,2,2,3,4,3,2,2,2,2
"75",389,100,1,1205,TRUE,"2021-03-12T21:24:17Z",41,"Woman","0","0","0","0","White","Non-Hispanic",2,NA,3,2,1,3,1,4,2,2,2,2,3,3,4,3,4,4,2,1,1,1,4,2,5
"536",390,100,1,1127,TRUE,"2022-08-24T13:19:23Z",43,"Man","0","0","0","0","White","Hispanic",17,17,1,2,2,3,3,3,4,4,3,3,4,2,4,3,6,7,6,7,6,2,1,2,1
"2010",391,100,1,4160,TRUE,"2022-12-19T15:41:16Z",37,"Woman","0","0","0","0","White","Non-Hispanic",0,14,3,2,1,3,2,3,2,2,2,2,2,2,4,4,6,6,6,6,3,1,4,2,2
"355",392,100,1,913,TRUE,"2022-03-30T14:12:43Z",40,"Woman","0","Asian","0","0","White","Non-Hispanic",212,NA,3,3,1,3,2,3,3,3,3,3,3,1,3,4,6,6,4,4,3,1,2,4,1
"100",393,100,1,951,TRUE,"2021-04-23T13:11:34Z",24,"Man","0","0","0","0","White","Non-Hispanic",NA,NA,3,2,2,2,2,4,3,2,2,2,2,2,4,4,1,1,1,1,1,1,5,5,6
"234",394,100,1,784,TRUE,"2021-11-17T21:45:46Z",25,"Man","0","0","0","0","White","Non-Hispanic",2,3,2,2,1,4,2,3,3,3,3,3,3,1,5,5,1,1,1,1,1,2,2,3,3
"888",395,100,0,887,TRUE,"2021-07-08T13:07:52Z",38,"Man","0","0","0","0","White","Non-Hispanic",13,13,1,2,2,2,1,4,2,2,2,1,3,2,3,4,2,3,7,6,3,1,1,3,3
"285",396,100,1,1352,TRUE,"2021-12-09T16:27:07Z",48,"Man","0","0","0","0","White","Non-Hispanic",20,20,1,2,2,3,1,4,3,2,2,2,1,1,5,5,6,2,1,2,1,1,7,7,7
"475",397,100,1,611,TRUE,"2022-08-01T13:11:14Z",NA,"Man","0","0","0","0","White","Non-Hispanic",22,22,2,2,2,4,4,3,4,4,3,4,2,2,2,2,7,7,5,5,4,4,4,4,4
"720",398,100,1,1151,TRUE,"2022-10-26T13:13:09Z",33,"Woman","0","0","0","0","White","Non-Hispanic",1,9.5,2,2,2,2,3,3,3,2,2,2,2,1,5,5,6,6,4,3,2,1,2,2,3
"265",399,100,1,485,TRUE,"2021-12-09T16:09:41Z",25,"Man","0","0","0","0","White","Non-Hispanic",0,0,3,2,1,2,2,4,3,3,3,1,4,4,4,4,5,5,5,5,5,6,6,6,5
"1480",400,100,1,3458,TRUE,"2022-05-23T19:11:05Z",49,"Man","0","0","0","0","White","Non-Hispanic",1,29,2,2,2,3,2,3,2,2,2,2,1,1,5,5,7,3,2,4,1,1,6,7,7
"1642",401,100,1,811,TRUE,"2022-06-30T19:55:57Z",49,"Woman","0","0","0","0","White","Non-Hispanic",7,11,2,2,2,2,2,4,3,3,2,2,3,2,4,4,4,6,3,2,1,1,4,6,7
"948",402,100,0,610,TRUE,"2021-09-27T15:16:58Z",23,"Man","0","0","0","0","White","Non-Hispanic",2,3,3,3,2,3,2,4,2,3,3,1,3,3,3,3,3,2,2,2,1,2,3,6,6
"1141",403,100,0,857,TRUE,"2022-09-01T18:13:53Z",NA,"Man","0","0","0","0","White","Non-Hispanic",2,13,2,2,2,2,2,3,2,3,2,2,4,4,3,3,4,4,1,1,1,1,1,2,2
"232",404,100,1,1034,TRUE,"2021-11-17T14:23:53Z",61,"Man","0","0","0","0","White","Non-Hispanic",26,33,3,2,2,3,2,3,3,3,3,2,3,2,3,3,4,2,2,7,5,4,2,2,2
"662",405,100,1,835,TRUE,"2022-10-06T13:15:39Z",41,"Man","0","0","0","0","White","Non-Hispanic",7,17,3,2,1,4,2,3,3,3,2,4,3,3,4,4,5,4,5,7,4,1,6,7,6
"1139",406,100,0,768,TRUE,"2022-09-01T18:12:40Z",39,"Man","0","0","0","0","White","Non-Hispanic",8,14,2,3,3,3,2,4,3,3,2,1,2,1,4,4,2,2,1,1,1,1,7,7,7
"867",407,100,0,698,TRUE,"2021-05-10T14:14:25Z",44,"Man","0","0","0","0","White","Non-Hispanic",23,23,1,1,1,3,1,4,3,2,2,2,4,2,4,4,4,4,2,1,1,1,1,5,5
"173",408,100,1,1171,TRUE,"2021-09-16T14:20:17Z",37,"Man","0","0","0","0","White","Non-Hispanic",14,14,3,2,2,3,2,3,3,3,3,2,3,2,4,4,2,2,2,2,1,1,1,2,3
"198",409,100,1,1350,TRUE,"2021-10-01T22:56:52Z",43,"Woman","0","0","0","0","White","Non-Hispanic",19,19,2,2,1,3,2,3,3,2,2,2,3,1,4,4,5,2,2,7,3,2,1,2,2
"1102",410,100,0,1799,TRUE,"2022-06-09T14:29:28Z",42,"Man","0","0","0","0","White",NA,0,15,2,2,2,2,2,3,3,3,3,2,3,2,3,3,3,2,2,2,1,1,2,4,2
"755",411,100,1,1416,TRUE,"2022-11-10T14:24:57Z",NA,"Man","0","0","0","0","White","Non-Hispanic",32,32,1,2,3,3,3,3,3,3,2,2,2,2,4,4,2,1,1,2,1,1,2,4,4
"308",412,100,1,759,TRUE,"2022-02-01T15:07:52Z",43,"Man","0","0","0","0","White","Non-Hispanic",1.5,21,2,3,2,3,2,3,3,2,2,2,3,1,4,4,6,4,2,7,2,2,2,5,4
"1307",413,100,1,862,TRUE,"2022-05-03T07:02:26Z",53,"Man","0","0","0","0","White","Non-Hispanic",5,20,2,2,2,3,2,3,2,2,2,2,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198",414,100,0,1022,TRUE,"2022-11-01T14:16:27Z",33,"Man","0","0","0","0","White","Non-Hispanic",4,9,3,2,2,2,2,3,3,3,2,2,3,2,4,4,1,1,1,2,1,1,7,5,5
"21",415,100,1,1542,TRUE,"2020-12-18T14:31:41Z",38,"Man","0","0","0","0","White","Non-Hispanic",8,4,3,2,2,2,2,3,2,3,2,2,2,1,4,4,2,2,2,2,1,1,2,3,3
"1601",416,100,1,1976,TRUE,"2022-06-16T06:06:00Z",22,"Woman","0","0","0","0","White","Non-Hispanic",2,2,3,2,1,2,2,4,3,3,1,1,2,1,5,4,7,7,7,7,5,1,1,6,1
"119",417,100,1,1150,TRUE,"2021-05-25T19:19:24Z",NA,"Man","0","0","0","0","White","Non-Hispanic",0,28,1,3,3,3,1,3,3,2,2,2,2,1,4,4,3,2,2,4,1,1,6,5,5
"283",418,100,1,1630,TRUE,"2021-12-09T16:26:52Z",31,"Man","0","0","African American / Black","0","0","Non-Hispanic",1,5,1,1,1,1,1,4,1,3,2,2,4,4,4,4,1,1,1,1,1,1,1,7,7
"1014",419,100,0,724,TRUE,"2022-02-08T16:19:14Z",22,"Woman","0","0","0","0","White","Non-Hispanic",0,0,3,2,2,3,2,3,2,3,2,2,3,1,3,3,2,2,2,1,1,1,7,5,5
"2018",420,100,1,1146,TRUE,"2022-12-20T14:54:11Z",45,"Man","0","0","0","0","White","Non-Hispanic",2,5,3,3,2,3,3,2,3,2,2,4,3,4,4,4,2,2,2,4,1,1,1,5,4
"455",421,100,1,910,TRUE,"2022-07-14T18:12:13Z",23,"Man","0","0","0","0","White","Non-Hispanic",0,0,3,2,3,2,3,3,3,3,2,2,3,4,3,3,2,2,1,1,1,1,2,5,6
"441",422,100,1,962,TRUE,"2022-07-12T18:18:19Z",59,"Man","0","0","0","0","White","Non-Hispanic",2,30,2,2,1,3,1,4,3,3,3,2,4,1,2,3,5,2,1,2,1,2,5,7,7
"966",423,100,0,654,TRUE,"2021-10-07T18:28:58Z",19,"Woman","0","0","0","0","White",NA,0,0,2,2,2,2,2,4,3,3,2,2,3,1,4,5,2,3,2,2,1,1,2,2,6
"597",424,100,1,846,TRUE,"2022-08-31T13:20:27Z",60,"Man","0","0","0","0","White","Non-Hispanic",5,5,4,3,2,3,1,3,3,2,1,2,2,2,4,4,3,4,1,4,2,1,1,2,2
"1009",425,100,0,564,TRUE,"2022-02-08T16:16:48Z",26,"Man","0","0","0","0","White","Non-Hispanic",0,0,3,3,2,3,2,1,3,3,2,2,1,1,5,5,2,2,3,2,1,1,5,4,5
"217",426,100,1,1219,TRUE,"2021-11-05T13:57:14Z",21,"Woman","0","0","0","0","White","Non-Hispanic",NA,NA,2,2,2,2,2,3,2,3,2,2,2,2,4,4,2,2,1,1,1,1,1,7,7
"2000",427,100,1,1357,TRUE,"2022-12-18T13:36:51Z",49,"Woman","0","0","African American / Black","0","0","Non-Hispanic",2,21,4,1,2,2,1,4,2,2,2,1,2,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174",428,100,0,597,TRUE,"2022-09-23T14:12:22Z",38,"Man","0","0","0","0","White","Non-Hispanic",7,12,4,4,4,4,4,4,4,4,4,4,1,1,5,5,2,2,2,2,1,5,7,7,7
"698",429,100,1,1536,TRUE,"2022-10-14T13:28:32Z",58,"Woman","0","0","0","0","White","Non-Hispanic",0,32,2,2,2,2,2,3,2,2,2,2,3,3,3,3,3,3,3,2,1,2,6,6,5
"1162",430,100,0,824,TRUE,"2022-09-02T18:23:48Z",45,"Man","0","0","0","0","White","Non-Hispanic",15,26,2,2,1,3,2,4,2,2,1,2,2,1,5,5,6,7,5,7,4,6,2,4,3
"401",431,100,1,737,TRUE,"2022-05-12T14:06:52Z",30,"Woman","0","0","0","0","White","Non-Hispanic",8,8,3,2,1,1,1,4,2,1,NA,1,5,1,1,5,4,4,5,5,2,5,6,6,6
"89",432,100,1,1076,TRUE,"2021-04-15T13:52:18Z",33,"Woman","0","0","African American / Black","0","0","Non-Hispanic",NA,NA,2,2,1,3,2,4,3,2,2,2,3,2,5,4,4,5,3,4,1,1,6,4,7
"1756",433,100,1,2115,TRUE,"2022-09-29T17:16:37Z",30,"Man","0","0","0","0","White","Non-Hispanic",6,8,3,2,2,2,2,3,4,3,2,2,3,2,3,3,2,1,1,1,1,1,5,5,5
"325",434,100,1,859,TRUE,"2022-02-08T15:05:22Z",54,"Man","0","0","0","0","0","Non-Hispanic",1,25,3,2,2,3,2,4,3,3,3,2,3,2,3,4,7,7,7,2,1,1,2,2,4
"148",435,100,1,1001,TRUE,"2021-09-14T14:11:35Z",39,"Man","0","0","0","0","White","Non-Hispanic",10,16,2,2,1,3,2,3,2,3,2,2,2,2,4,4,1,1,1,1,1,1,7,7,7
"82",436,98,1,696,FALSE,"2021-03-17T14:20:38Z",44,"Woman","0","0","0","0","White","Hispanic",4,4,1,1,1,1,1,4,1,1,1,1,1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904",437,100,0,819,TRUE,"2021-07-12T14:46:36Z",31,"Man","0","0","0","0","White","Non-Hispanic",5,5,2,2,2,3,1,4,3,3,2,2,2,1,3,4,1,1,2,3,1,1,4,7,7
"498",438,100,1,1366,TRUE,"2022-08-03T13:31:19Z",30,"Man","0","0","0","0","White","Non-Hispanic",4,4,3,3,3,4,3,4,2,2,2,2,4,2,2,4,5,5,4,7,2,2,5,5,5
"350",439,100,1,882,TRUE,"2022-03-29T14:12:46Z",31,"Man","Native American/ Alaskan","0","0","0","White","Non-Hispanic",4,8,4,3,2,4,4,3,4,4,3,4,3,1,5,5,2,2,2,7,4,1,3,3,7
"931",440,100,0,524,TRUE,"2021-09-20T14:11:58Z",53,"Man","0","0","0","0","White","Non-Hispanic",2,32,2,2,2,2,2,3,2,3,2,3,4,2,3,3,2,1,1,2,1,2,7,7,7
"1912",441,100,1,1187,TRUE,"2022-12-07T17:05:14Z",NA,"Man","0","0","0","0","White","Non-Hispanic",5,13,2,1,1,3,1,4,3,1,1,1,2,4,4,4,4,2,1,7,2,2,5,6,7
"486",442,100,1,1231,TRUE,"2022-08-01T13:22:52Z",31,"Man","0","0","0","0","White","Non-Hispanic",0,6,3,2,2,3,3,4,2,2,2,2,4,2,4,4,4,2,1,2,2,1,4,6,5
"605",443,100,1,905,TRUE,"2022-09-02T13:04:15Z",34,"Man","0","0","0","0","White","Non-Hispanic",1,11,1,1,1,3,2,4,3,3,1,2,2,2,4,4,7,4,4,4,4,3,4,4,4
"634",444,100,1,384,TRUE,"2022-10-03T13:02:57Z",42,"Man","0","Asian","0","0","0","Non-Hispanic",16,16,1,4,1,4,4,4,4,4,4,4,5,5,5,5,7,7,7,5,2,2,2,2,2
"1872",445,100,1,1713,TRUE,"2022-11-18T19:26:55Z",40,"Woman","0","0","0","0","White","Non-Hispanic",1,17,3,3,2,3,2,3,2,2,2,3,4,2,3,4,2,1,1,1,1,2,6,4,6
"1218",446,100,0,899,TRUE,"2022-11-11T15:18:49Z",48,"Man","0","0","0","0","White","Non-Hispanic",26,26,2,2,2,2,2,3,4,3,2,2,3,1,4,3,2,2,2,2,1,1,7,7,6
"1605",447,100,1,878,TRUE,"2022-06-17T11:38:52Z",22,"Man","0","0","0","0","White",NA,2,3,3,3,2,2,2,4,3,3,2,2,4,2,2,2,6,6,5,4,5,6,5,2,1
"892",448,100,0,1084,TRUE,"2021-07-08T13:51:00Z",27,"Man","0","0","0","0","White","Non-Hispanic",4,4,3,2,2,2,2,3,3,3,2,2,4,1,4,4,2,2,1,3,3,1,2,4,2
"1115",449,100,0,519,TRUE,"2022-08-02T18:05:01Z",42,"Man","0","0","0","0","White","Non-Hispanic",7,15,3,1,1,2,2,4,2,2,2,2,2,2,4,4,2,4,1,2,1,1,1,6,6
"598",450,100,1,1050,TRUE,"2022-08-31T13:21:34Z",42,"Man","0","0","0","0","White","Non-Hispanic",12,12,4,2,2,3,3,3,3,3,3,2,3,1,4,4,4,5,4,7,2,1,2,2,2
"1057",451,100,0,1553,TRUE,"2022-02-18T16:37:13Z",39,"Man","Native American/ Alaskan","0","0","0","0","Non-Hispanic",5,21,3,1,1,2,1,4,4,3,2,3,4,2,2,4,6,4,4,4,2,2,2,2,3
"664",452,100,1,1100,TRUE,"2022-10-06T13:18:29Z",NA,"Man","0","0","0","0","White","Non-Hispanic",2,28,2,2,1,2,2,4,3,3,2,3,2,1,5,4,2,2,1,2,2,1,2,6,7
"1106",453,100,0,1017,TRUE,"2022-06-16T14:29:22Z",27,"Man","0","0","0","0","White","Non-Hispanic",0,4,3,2,2,3,2,4,4,3,3,2,3,1,3,3,2,2,1,1,1,1,1,3,4
"886",454,100,0,771,TRUE,"2021-07-07T14:13:53Z",31,"Man","0","0","0","0","White","Non-Hispanic",11,12,3,2,2,4,2,3,3,3,2,2,3,2,3,4,2,2,1,1,1,1,3,3,3
"686",455,100,1,856,TRUE,"2022-10-14T13:02:54Z",40,"Woman",NA,NA,NA,NA,NA,"Non-Hispanic",4,16,1,1,2,2,2,4,3,2,2,2,4,1,4,5,2,2,1,2,1,1,5,6,5
"707",456,100,1,962,TRUE,"2022-10-24T13:07:54Z",38,"Woman","0","0","0","0","White","Non-Hispanic",8,8,1,1,1,3,1,4,2,2,1,2,1,1,5,5,7,4,7,5,1,1,1,1,2
"1273",457,100,1,637,TRUE,"2022-04-29T17:24:11Z",52,"Woman","0","0","0","0","White","Non-Hispanic",4,22,1,1,1,1,1,4,2,3,1,1,2,1,1,1,5,5,5,5,4,2,2,5,2
"548",458,100,1,1047,TRUE,"2022-08-26T13:20:43Z",35,"Man","0","0","0","0","White","Non-Hispanic",0,3,1,1,2,2,1,4,2,2,1,1,3,1,4,5,4,2,2,2,1,1,5,6,6
"1209",459,100,0,966,TRUE,"2022-11-03T15:52:38Z",39,"Man","0","0","0","0","White","Hispanic",6,25,3,3,3,2,3,4,3,3,2,3,3,2,4,5,2,2,2,3,2,2,4,2,2
"574",460,100,1,1150,TRUE,"2022-08-29T13:10:40Z",40,"Man","0","0","0","0","White","Non-Hispanic",15,15,3,2,2,2,2,3,3,3,2,2,3,2,4,2,4,4,4,4,7,3,3,3,3
"1911",461,100,1,1733,TRUE,"2022-12-06T20:50:28Z",34,"Woman","0","0","0","0","White","Non-Hispanic",2,10,2,3,1,3,2,3,4,4,3,4,3,2,3,3,4,3,2,3,2,1,4,4,5
"939",462,100,0,843,TRUE,"2021-09-24T14:19:51Z",32,"Woman","0","0","0","0","White","Non-Hispanic",11,13,2,3,2,3,1,4,4,4,4,1,3,1,2,3,2,2,1,2,1,1,7,7,7
"186",463,100,1,1011,TRUE,"2021-09-30T22:53:55Z",40,"Man","0","0","0","0","White","Non-Hispanic",11,11,4,2,1,3,3,4,2,2,2,3,2,2,4,3,2,2,4,4,1,1,3,2,4
"1091",464,100,0,3242,TRUE,"2022-04-21T15:21:34Z",45,"Man","0","0","0","0","White","Non-Hispanic",19,25,3,3,3,2,2,4,3,3,3,3,2,2,4,4,3,3,2,6,1,1,4,6,4
"727",465,100,1,2908,TRUE,"2022-10-26T13:48:14Z",35,"Man","0","0","0","0","White","Non-Hispanic",0,0,1,1,1,1,1,4,1,1,1,1,1,1,4,5,3,3,1,3,1,1,5,5,5
"2088",466,100,1,737,TRUE,"2022-12-31T22:24:59Z",39,"Woman","0","0","0","0","White","Non-Hispanic",17,17,3,2,2,3,2,3,2,3,2,2,3,3,4,4,2,2,1,1,1,1,4,2,2
"674",467,100,1,1220,TRUE,"2022-10-12T13:19:16Z",NA,"Man","0","0","0","0","White","Non-Hispanic",3,3,3,2,2,3,2,3,3,3,2,2,4,2,2,4,4,4,2,5,5,4,2,4,5
"2092",468,100,1,448,TRUE,"2023-01-03T06:49:52Z",22,"Man","0","0","0","0","White","Non-Hispanic",1,1,3,2,2,3,2,4,2,2,2,1,2,2,4,4,2,2,2,2,1,2,5,7,7
"839",469,100,0,882,TRUE,"2020-12-11T15:23:59Z",24,"Man","0","0","0","0","White","Non-Hispanic",3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,4,1,1,1,1,1,1,1,1,4
"679",470,100,1,1802,TRUE,"2022-10-12T13:29:23Z",42,"Man","0","0","0","0","White","Non-Hispanic",12,12,2,2,2,2,2,3,2,2,2,2,2,2,4,4,2,3,2,4,4,2,5,3,2
"573",471,100,1,1040,TRUE,"2022-08-29T13:09:29Z",NA,"Man","0","0","0","0","White","Non-Hispanic",2.5,2.5,3,2,2,3,2,3,3,3,2,3,3,1,5,3,4,4,4,4,6,1,1,2,1
"1593",472,100,1,889,TRUE,"2022-06-15T07:41:39Z",30,"Man","0","0","0","0","White","Non-Hispanic",0,4,3,3,2,3,2,2,4,4,4,3,2,2,4,4,2,1,1,1,1,1,2,2,5
"689",473,100,1,1117,TRUE,"2022-10-14T13:11:02Z",NA,"Man","0","0","0","0","White","Non-Hispanic",NA,NA,3,1,1,3,1,3,3,3,3,2,3,3,3,4,3,3,5,3,1,2,3,3,3
"1940",474,100,1,874,TRUE,"2022-12-09T17:32:57Z",30,"Man","0","0","0","0","White","Non-Hispanic",1,3,4,3,1,4,2,3,4,4,2,2,3,3,3,3,1,1,1,5,2,2,6,4,4
"1956",475,100,1,1096,TRUE,"2022-12-13T16:13:26Z",21,"Woman","0","0","0","0","White","Non-Hispanic",0,0,3,1,2,2,2,4,3,3,2,2,3,2,3,4,5,5,4,3,1,1,5,5,5
"180",476,100,1,1635,TRUE,"2021-09-30T20:04:17Z",44,"Man","0","0","0","0","White","Hispanic",1,19,2,2,1,4,2,4,3,3,2,2,4,2,3,3,2,2,5,7,5,5,1,2,2
"1802",477,100,1,579,TRUE,"2022-10-24T04:07:25Z",29,"Woman","0","0","0","0","White","Non-Hispanic",2,2,3,2,2,3,2,3,3,3,2,2,3,2,4,4,3,6,2,2,1,2,4,3,3
"663",478,100,1,1167,TRUE,"2022-10-06T13:16:40Z",36,"Man","0","0","African American / Black","0","0","Non-Hispanic",12,12,3,3,1,3,3,3,4,4,4,2,3,2,4,3,7,7,6,5,1,1,1,6,6
"191",479,100,1,1381,TRUE,"2021-10-01T20:12:54Z",46,"Man","0","0","0","0","White","Non-Hispanic",6,9,3,2,2,3,2,3,3,3,3,3,3,3,3,3,2,1,1,3,1,1,1,2,2
"1444",480,100,1,1053,TRUE,"2022-05-18T22:02:03Z",51,"Man","0","0","0","0","White","Non-Hispanic",5,14,2,2,2,3,2,3,3,3,2,2,3,3,4,4,4,3,2,4,1,1,2,2,3
"104",481,100,1,1099,TRUE,"2021-04-23T13:14:00Z",34,"Man","0","0","0","0","White","Non-Hispanic",NA,NA,3,2,2,NA,2,4,3,3,NA,2,2,1,5,5,4,4,4,2,1,1,6,4,4
"1857",482,100,1,1098,TRUE,"2022-11-12T02:42:07Z",28,"Man","0","0","0","0","White","Non-Hispanic",0,0,3,3,2,3,3,3,4,1,3,3,5,1,3,3,4,4,4,4,4,4,4,4,4
"1595",483,100,1,2888,TRUE,"2022-06-15T10:12:04Z",30,"Man","0","0","African American / Black","0","0","Non-Hispanic",2,2,4,2,2,2,2,3,3,3,4,1,5,1,5,5,1,1,1,1,1,1,4,7,7
"566",484,100,1,1442,TRUE,"2022-08-26T13:32:58Z",58,"Man","0","0","0","0","White","Non-Hispanic",31,25,3,2,2,3,2,1,3,3,2,1,2,2,4,4,2,4,2,6,2,1,2,2,4
"272",485,100,1,960,TRUE,"2021-12-09T16:15:38Z",26,"Man","0","0","0","0","White","Non-Hispanic",1,1,2,2,2,3,2,3,3,3,3,2,3,2,4,4,4,2,1,1,1,1,6,7,7
"1660",486,100,1,2388,TRUE,"2022-07-08T13:35:13Z",33,"Man","0","0","0","0","White","Non-Hispanic",9,12,1,2,2,2,1,4,2,2,2,1,3,3,3,3,2,2,2,2,1,1,1,4,4
"822",487,100,0,848,TRUE,"2020-12-09T15:19:47Z",56,"Man","0","0","0","0","White","Non-Hispanic",1,12,1,1,1,3,1,3,2,1,1,1,3,3,4,3,2,1,1,2,1,2,4,6,4
"1859",488,100,1,789,TRUE,"2022-11-14T19:59:28Z",NA,"Man","0","0","0","0","White","Non-Hispanic",5,20,2,2,2,3,2,3,2,2,3,2,2,1,4,4,4,2,1,1,1,1,4,4,4
"639",489,100,1,825,TRUE,"2022-10-03T13:13:11Z",38,"Man","0","0","0","0","White","Non-Hispanic",6,12,3,2,1,4,2,3,3,3,2,3,5,2,2,4,5,5,5,1,1,1,4,5,2
"44",490,100,1,743,TRUE,"2021-03-10T14:21:44Z",35,"Man","0","0","0","0","White","Non-Hispanic",1,9,4,3,1,4,4,3,3,3,4,3,3,3,3,3,2,2,1,1,1,1,1,7,7
"1160",491,100,0,654,TRUE,"2022-09-02T18:21:19Z",45,"Man","0","0","0","0","White","Non-Hispanic",11,22,2,2,2,3,NA,3,NA,NA,NA,NA,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1855",492,100,1,510,TRUE,"2022-11-11T04:29:43Z",26,"Man","0","0","0","0","White","Non-Hispanic",2,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,7,6,4,4,1,1,4,6,4
"221",493,100,1,1544,TRUE,"2021-11-05T14:01:54Z",34,"Man","0","0","0","0","White","Non-Hispanic",NA,NA,1,1,1,1,1,4,1,1,1,1,2,1,4,5,3,2,3,1,1,2,7,7,7
"918",494,100,0,510,TRUE,"2021-07-20T18:22:38Z",29,"Man","0","0","0","0","White","Non-Hispanic",0,10,2,2,2,2,2,3,2,2,2,3,3,3,3,3,2,2,2,2,1,1,1,4,7
"1146",495,100,0,982,TRUE,"2022-09-01T18:20:51Z",36,"Man","Native American/ Alaskan","0","0","0","White","Non-Hispanic",18,18,2,3,3,3,2,4,3,3,4,3,4,2,4,5,3,4,1,6,2,1,2,4,4
"1161",496,100,0,634,TRUE,"2022-09-02T18:21:42Z",47,"Man","0","0","0","0","White","Non-Hispanic",18,20,1,1,1,1,1,4,3,4,3,2,4,4,3,3,2,2,2,2,2,2,2,2,2
"613",497,100,1,909,TRUE,"2022-09-02T13:13:33Z",NA,"Man","0","0","0","0","White","Non-Hispanic",19,19,1,1,1,1,1,4,1,1,1,1,4,5,5,5,7,7,7,7,7,7,4,2,1
"126",498,100,1,979,TRUE,"2021-06-03T19:14:18Z",44,"Man","0","0","0","0","White","Non-Hispanic",14,23,3,2,1,4,3,4,3,2,3,3,3,2,4,4,6,6,4,6,1,1,6,2,5
"1405",499,100,1,16848,TRUE,"2022-05-16T19:08:09Z",65,"Man","0","0","0","0","White","Non-Hispanic",0,2,2,2,3,2,4,4,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",500,100,1,1174,TRUE,"2021-03-12T14:26:55Z",51,"Man","0","0","0","0","White","Non-Hispanic",6,19,3,2,2,3,2,3,2,2,2,2,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
